L 66.5000, -225.0000, 8.0000, 62.5000, -229.0000, 8.0000, 0, 0, 0
L 62.5000, -229.0000, 8.0000, 57.5000, -233.0000, 8.0000, 0, 0, 0
L 57.5000, -233.0000, 8.0000, 47.5000, -233.0000, 8.0000, 0, 0, 0
L 47.5000, -233.0000, 8.0000, 47.5000, -303.0000, 8.0000, 0, 0, 0
L 47.5000, -303.0000, 8.0000, 79.5000, -303.0000, 8.0000, 0, 0, 0
L 79.5000, -303.0000, 8.0000, 80.5000, -308.0000, 3.7000, 0, 0, 0
L 80.5000, -308.0000, 3.7000, 3.5000, -309.0000, 3.1000, 0, 0, 0
L 3.5000, -309.0000, 3.1000, 1.5000, -315.0000, -1.1667, 0, 0, 0
L 1.5000, -315.0000, -1.1667, 0.5000, -223.0000, 8.0000, 0, 0, 0
L 0.5000, -223.0000, 8.0000, -55.5000, -223.0000, -0.8366, 0, 0, 0
L -55.5000, -223.0000, -0.8366, -56.5000, -220.0000, -9.6732, 0, 0, 0
L -56.5000, -220.0000, -9.6732, 24.5000, -220.0000, 4.0393, 0, 0, 0
L 24.5000, -220.0000, 4.0393, 24.5000, -87.0000, 4.0729, 0, 0, 0
L 24.5000, -87.0000, 4.0729, -96.5000, -87.0000, 4.0727, 0, 0, 0
L -96.5000, -87.0000, 4.0727, -97.5000, -159.0000, -6.3333, 0, 0, 0
L -97.5000, -159.0000, -6.3333, -99.5000, -151.0000, 13.0000, 0, 0, 0
L -99.5000, -151.0000, 13.0000, -162.5000, -151.0000, 28.0000, 0, 0, 0
L -162.5000, -151.0000, 28.0000, -162.5000, -158.0000, 18.8333, 0, 0, 0
L -162.5000, -158.0000, 18.8333, -166.5000, -159.0000, 16.3833, 0, 0, 0
L -166.5000, -159.0000, 16.3833, -167.5000, -99.0000, 23.1000, 0, 0, 0
L -167.5000, -99.0000, 23.1000, -174.5000, -98.0000, 10.3333, 0, 0, 0
L -174.5000, -98.0000, 10.3333, -157.5000, -96.0000, 28.0000, 0, 0, 0
L -157.5000, -96.0000, 28.0000, -156.5000, -64.0000, 28.0000, 0, 0, 0
L -156.5000, -64.0000, 28.0000, -125.5000, -64.0000, 28.0000, 0, 0, 0
L -125.5000, -64.0000, 28.0000, -124.5000, -47.0000, 18.7500, 0, 0, 0
L -124.5000, -47.0000, 18.7500, -122.5000, -81.0000, 28.0000, 0, 0, 0
L -122.5000, -81.0000, 28.0000, 0.5000, -81.0000, 28.0000, 0, 0, 0
L 0.5000, -81.0000, 28.0000, -2.5000, -37.0000, 28.0000, 0, 0, 0
L -2.5000, -37.0000, 28.0000, 0.5000, 80.0000, 28.0000, 0, 0, 0
L 0.5000, 80.0000, 28.0000, -122.5000, 80.0000, 28.0000, 0, 0, 0
L -122.5000, 80.0000, 28.0000, -122.5000, -38.0000, 18.8333, 0, 0, 0
L -122.5000, -38.0000, 18.8333, -125.5000, -38.0000, 28.0000, 0, 0, 0
L -125.5000, -38.0000, 28.0000, -125.5000, -23.0000, 28.0000, 0, 0, 0
L -125.5000, -23.0000, 28.0000, -156.5000, -23.0000, 28.0000, 0, 0, 0
L -156.5000, -23.0000, 28.0000, -157.5000, 9.0000, 28.0000, 0, 0, 0
L -157.5000, 9.0000, 28.0000, -173.5000, 9.0000, 19.1667, 0, 0, 0
L -173.5000, 9.0000, 19.1667, -173.5000, 12.0000, 19.1667, 0, 0, 0
L -173.5000, 12.0000, 19.1667, -139.5000, 12.0000, 28.0000, 0, 0, 0
L -139.5000, 12.0000, 28.0000, -139.5000, 9.0000, 28.0000, 0, 0, 0
L -139.5000, 9.0000, 28.0000, -154.5000, 9.0000, 28.0000, 0, 0, 0
L -154.5000, 9.0000, 28.0000, -154.5000, -4.0000, 28.0000, 0, 0, 0
L -154.5000, -4.0000, 28.0000, -138.5000, -20.0000, 28.0000, 0, 0, 0
L -138.5000, -20.0000, 28.0000, -125.5000, -20.0000, 28.0000, 0, 0, 0
L -125.5000, -20.0000, 28.0000, -125.5000, 9.0000, 28.0000, 0, 0, 0
L -125.5000, 9.0000, 28.0000, -135.5000, 9.0000, 28.0000, 0, 0, 0
L -135.5000, 9.0000, 28.0000, -137.5000, 13.0000, 28.0000, 0, 0, 0
L -137.5000, 13.0000, 28.0000, -137.5000, 133.0000, 28.0000, 0, 0, 0
L -137.5000, 133.0000, 28.0000, -162.5000, 133.0000, 28.0000, 0, 0, 0
L -162.5000, 133.0000, 28.0000, -163.5000, 101.0000, 28.0000, 0, 0, 0
L -163.5000, 101.0000, 28.0000, -193.5000, 102.0000, 28.0000, 0, 0, 0
L -193.5000, 102.0000, 28.0000, -193.5000, 133.0000, 28.0000, 0, 0, 0
L -193.5000, 133.0000, 28.0000, -201.5000, 134.0000, 10.3333, 0, 0, 0
L -201.5000, 134.0000, 10.3333, -200.5000, 137.0000, 20.3167, 0, 0, 0
L -200.5000, 137.0000, 20.3167, -194.5000, 137.0000, 23.1000, 0, 0, 0
L -194.5000, 137.0000, 23.1000, -194.5000, 266.0000, 23.1000, 0, 0, 0
L -194.5000, 266.0000, 23.1000, -64.5000, 267.0000, 22.8001, 0, 0, 0
L -64.5000, 267.0000, 22.8001, -64.5000, 272.0000, 28.4000, 0, 0, 0
L -64.5000, 272.0000, 28.4000, -60.5000, 273.0000, 9.5000, 0, 0, 0
L -60.5000, 273.0000, 9.5000, -59.5000, 212.0000, 22.8000, 0, 0, 0
L -59.5000, 212.0000, 22.8000, -38.5000, 212.0000, 23.1000, 0, 0, 0
L -38.5000, 212.0000, 23.1000, -37.5000, 273.0000, 16.3000, 0, 0, 0
L -37.5000, 273.0000, 16.3000, -33.5000, 272.0000, 19.3500, 0, 0, 0
L -33.5000, 272.0000, 19.3500, -33.5000, 267.0000, 22.8001, 0, 0, 0
L -33.5000, 267.0000, 22.8001, 24.5000, 266.0000, 22.8000, 0, 0, 0
L 24.5000, 266.0000, 22.8000, 24.5000, 216.0000, 22.8000, 0, 0, 0
L 24.5000, 216.0000, 22.8000, 31.5000, 214.0000, 16.7000, 0, 0, 0
L 31.5000, 214.0000, 16.7000, -21.5000, 213.0000, 20.2473, 0, 0, 0
L -21.5000, 213.0000, 20.2473, -21.5000, 92.0000, 19.9793, 0, 0, 0
L -21.5000, 92.0000, 19.9793, 111.5000, 92.0000, 20.0957, 0, 0, 0
L 111.5000, 92.0000, 20.0957, 112.5000, 173.0000, 14.5213, 0, 0, 0
L 112.5000, 173.0000, 14.5213, 114.5000, 167.0000, 18.8001, 0, 0, 0
L 114.5000, 167.0000, 18.8001, 251.5000, 167.0000, 18.8001, 0, 0, 0
L 251.5000, 167.0000, 18.8001, 251.5000, 187.0000, 19.7000, 0, 0, 0
L 251.5000, 187.0000, 19.7000, 193.5000, 188.0000, 19.1000, 0, 0, 0
L 193.5000, 188.0000, 19.1000, 193.5000, 237.0000, 19.1000, 0, 0, 0
L 193.5000, 237.0000, 19.1000, 172.5000, 237.0000, 18.8001, 0, 0, 0
L 172.5000, 237.0000, 18.8001, 171.5000, 187.0000, 19.7000, 0, 0, 0
L 171.5000, 187.0000, 19.7000, 114.5000, 187.0000, 19.7000, 0, 0, 0
L 114.5000, 187.0000, 19.7000, 112.5000, 181.0000, 14.2257, 0, 0, 0
L 112.5000, 181.0000, 14.2257, 111.5000, 213.0000, 20.1958, 0, 0, 0
L 111.5000, 213.0000, 20.1958, 38.5000, 214.0000, 10.3333, 0, 0, 0
L 38.5000, 214.0000, 10.3333, 45.5000, 216.0000, 23.1000, 0, 0, 0
L 45.5000, 216.0000, 23.1000, 46.5000, 267.0000, 22.9500, 0, 0, 0
L 46.5000, 267.0000, 22.9500, 103.5000, 267.0000, 22.8001, 0, 0, 0
L 103.5000, 267.0000, 22.8001, 105.5000, 273.0000, 9.5000, 0, 0, 0
L 105.5000, 273.0000, 9.5000, 107.5000, 263.0000, 28.0000, 0, 0, 0
L 107.5000, 263.0000, 28.0000, 229.5000, 262.0000, 28.0000, 0, 0, 0
L 229.5000, 262.0000, 28.0000, 229.5000, 346.0000, 28.0000, 0, 0, 0
L 229.5000, 346.0000, 28.0000, 106.5000, 344.0000, 28.0000, 0, 0, 0
L 106.5000, 344.0000, 28.0000, 106.5000, 319.0000, 28.0000, 0, 0, 0
L 106.5000, 319.0000, 28.0000, 138.5000, 318.0000, 28.0000, 0, 0, 0
L 138.5000, 318.0000, 28.0000, 137.5000, 288.0000, 28.0000, 0, 0, 0
L 137.5000, 288.0000, 28.0000, 106.5000, 288.0000, 28.0000, 0, 0, 0
L 106.5000, 288.0000, 28.0000, 105.5000, 281.0000, 9.6667, 0, 0, 0
L 105.5000, 281.0000, 9.6667, 103.5000, 287.0000, 23.7000, 0, 0, 0
L 103.5000, 287.0000, 23.7000, -33.5000, 287.0000, 23.7000, 0, 0, 0
L -33.5000, 287.0000, 23.7000, -33.5000, 282.0000, 19.7333, 0, 0, 0
L -33.5000, 282.0000, 19.7333, -37.5000, 281.0000, 16.3833, 0, 0, 0
L -37.5000, 281.0000, 16.3833, -38.5000, 341.0000, 23.1000, 0, 0, 0
L -38.5000, 341.0000, 23.1000, -44.5000, 341.0000, 20.3167, 0, 0, 0
L -44.5000, 341.0000, 20.3167, -45.5000, 346.0000, 10.3333, 0, 0, 0
L -45.5000, 346.0000, 10.3333, 15.5000, 347.0000, 22.8001, 0, 0, 0
L 15.5000, 347.0000, 22.8001, 15.5000, 367.0000, 23.7000, 0, 0, 0
L 15.5000, 367.0000, 23.7000, -45.5000, 368.0000, 10.3333, 0, 0, 0
L -45.5000, 368.0000, 10.3333, -44.5000, 373.0000, 19.6667, 0, 0, 0
L -44.5000, 373.0000, 19.6667, -36.5000, 373.0000, 29.0000, 0, 0, 0
L -36.5000, 373.0000, 29.0000, -36.5000, 435.0000, 44.0000, 0, 0, 0
L -36.5000, 435.0000, 44.0000, -44.5000, 435.0000, 35.1667, 0, 0, 0
L -44.5000, 435.0000, 35.1667, -45.5000, 438.0000, 26.3333, 0, 0, 0
L -45.5000, 438.0000, 26.3333, 3.5000, 439.0000, 44.0000, 0, 0, 0
L 3.5000, 439.0000, 44.0000, 4.5000, 487.0000, 34.7500, 0, 0, 0
L 4.5000, 487.0000, 34.7500, 6.5000, 479.0000, 44.0000, 0, 0, 0
L 6.5000, 479.0000, 44.0000, 69.5000, 479.0000, 29.0000, 0, 0, 0
L 69.5000, 479.0000, 29.0000, 70.5000, 473.0000, 22.5988, 0, 0, 0
L 70.5000, 473.0000, 22.5988, 80.5000, 472.0000, 22.2401, 0, 0, 0
L 80.5000, 472.0000, 22.2401, 70.5000, 470.0000, 12.0000, 0, 0, 0
L 70.5000, 470.0000, 12.0000, 70.5000, 467.0000, 7.9938, 0, 0, 0
L 70.5000, 467.0000, 7.9938, 81.5000, 467.0000, 7.7002, 0, 0, 0
L 81.5000, 467.0000, 7.7002, 101.5000, 480.0000, 23.4586, 0, 0, 0
L 101.5000, 480.0000, 23.4586, 143.5000, 479.0000, 24.1601, 0, 0, 0
L 143.5000, 479.0000, 24.1601, 151.5000, 477.0000, 23.9201, 0, 0, 0
L 151.5000, 477.0000, 23.9201, 151.5000, 474.0000, 13.3202, 0, 0, 0
L 151.5000, 474.0000, 13.3202, 125.5000, 474.0000, 8.0001, 0, 0, 0
L 125.5000, 474.0000, 8.0001, 114.5000, 477.0000, 11.0000, 0, 0, 0
L 114.5000, 477.0000, 11.0000, 111.5000, 481.0000, 22.1156, 0, 0, 0
L 111.5000, 481.0000, 22.1156, 109.5000, 477.0000, 10.1803, 0, 0, 0
L 109.5000, 477.0000, 10.1803, 95.5000, 472.0000, 7.2117, 0, 0, 0
L 95.5000, 472.0000, 7.2117, 131.5000, 475.0000, 14.5207, 0, 0, 0
L 131.5000, 475.0000, 14.5207, 141.5000, 471.0000, 8.0277, 0, 0, 0
L 141.5000, 471.0000, 8.0277, 160.5000, 471.0000, 15.7595, 0, 0, 0
L 160.5000, 471.0000, 15.7595, 158.5000, 475.0000, 24.0001, 0, 0, 0
L 158.5000, 475.0000, 24.0001, 180.5000, 473.0000, 22.3290, 0, 0, 0
L 180.5000, 473.0000, 22.3290, 206.5000, 479.0000, 22.0500, 0, 0, 0
L 206.5000, 479.0000, 22.0500, 213.5000, 486.0000, 21.9055, 0, 0, 0
L 213.5000, 486.0000, 21.9055, 217.5000, 496.0000, 23.7527, 0, 0, 0
L 217.5000, 496.0000, 23.7527, 219.5000, 514.0000, 23.1315, 0, 0, 0
L 219.5000, 514.0000, 23.1315, 223.5000, 512.0000, 10.4833, 0, 0, 0
L 223.5000, 512.0000, 10.4833, 224.5000, 499.0000, 6.9124, 0, 0, 0
L 224.5000, 499.0000, 6.9124, 229.5000, 530.0000, 6.9166, 0, 0, 0
L 229.5000, 530.0000, 6.9166, 228.5000, 533.0000, 7.0000, 0, 0, 0
L 228.5000, 533.0000, 7.0000, 223.5000, 517.0000, 11.6561, 0, 0, 0
L 223.5000, 517.0000, 11.6561, 220.5000, 517.0000, 22.4915, 0, 0, 0
L 220.5000, 517.0000, 22.4915, 221.5000, 529.0000, 23.8815, 0, 0, 0
L 221.5000, 529.0000, 23.8815, 225.5000, 532.0000, 16.0002, 0, 0, 0
L 225.5000, 532.0000, 16.0002, 229.5000, 547.0000, 7.9000, 0, 0, 0
L 229.5000, 547.0000, 7.9000, 228.5000, 565.0000, 15.5500, 0, 0, 0
L 228.5000, 565.0000, 15.5500, 224.5000, 541.0000, 13.6929, 0, 0, 0
L 224.5000, 541.0000, 13.6929, 221.5000, 541.0000, 24.5403, 0, 0, 0
L 221.5000, 541.0000, 24.5403, 228.5000, 577.0000, 22.4006, 0, 0, 0
L 228.5000, 577.0000, 22.4006, 222.5000, 594.0000, 24.4692, 0, 0, 0
L 222.5000, 594.0000, 24.4692, 226.5000, 608.0000, 9.6168, 0, 0, 0
L 226.5000, 608.0000, 9.6168, 226.5000, 627.0000, 7.6667, 0, 0, 0
L 226.5000, 627.0000, 7.6667, 222.5000, 629.0000, 21.9996, 0, 0, 0
L 222.5000, 629.0000, 21.9996, 232.5000, 636.0000, 22.2399, 0, 0, 0
L 232.5000, 636.0000, 22.2399, 245.5000, 652.0000, 23.9063, 0, 0, 0
L 245.5000, 652.0000, 23.9063, 250.5000, 653.0000, 13.6875, 0, 0, 0
L 250.5000, 653.0000, 13.6875, 254.5000, 659.0000, 7.5738, 0, 0, 0
L 254.5000, 659.0000, 7.5738, 254.5000, 669.0000, 21.9998, 0, 0, 0
L 254.5000, 669.0000, 21.9998, 257.5000, 666.0000, 7.3189, 0, 0, 0
L 257.5000, 666.0000, 7.3189, 284.5000, 669.0000, 7.2498, 0, 0, 0
L 284.5000, 669.0000, 7.2498, 278.5000, 672.0000, 11.1249, 0, 0, 0
L 278.5000, 672.0000, 11.1249, 263.5000, 670.0000, 11.2245, 0, 0, 0
L 263.5000, 670.0000, 11.2245, 263.5000, 673.0000, 22.0441, 0, 0, 0
L 263.5000, 673.0000, 22.0441, 285.5000, 676.0000, 23.9520, 0, 0, 0
L 285.5000, 676.0000, 23.9520, 291.5000, 682.0000, 23.9996, 0, 0, 0
L 291.5000, 682.0000, 23.9996, 296.5000, 681.0000, 24.1597, 0, 0, 0
L 296.5000, 681.0000, 24.1597, 290.5000, 678.0000, 11.1901, 0, 0, 0
L 290.5000, 678.0000, 11.1901, 291.5000, 673.0000, 6.9996, 0, 0, 0
L 291.5000, 673.0000, 6.9996, 299.5000, 679.0000, 16.0000, 0, 0, 0
L 299.5000, 679.0000, 16.0000, 298.5000, 683.0000, 23.9597, 0, 0, 0
L 298.5000, 683.0000, 23.9597, 307.5000, 688.0000, 22.0000, 0, 0, 0
L 307.5000, 688.0000, 22.0000, 316.5000, 700.0000, 23.8798, 0, 0, 0
L 316.5000, 700.0000, 23.8798, 325.5000, 706.0000, 10.6000, 0, 0, 0
L 325.5000, 706.0000, 10.6000, 327.5000, 711.0000, 7.4247, 0, 0, 0
L 327.5000, 711.0000, 7.4247, 319.5000, 728.0000, 11.7704, 0, 0, 0
L 319.5000, 728.0000, 11.7704, 315.5000, 726.0000, 23.5988, 0, 0, 0
L 315.5000, 726.0000, 23.5988, 315.5000, 731.0000, 22.7157, 0, 0, 0
L 315.5000, 731.0000, 22.7157, 319.5000, 730.0000, 11.6245, 0, 0, 0
L 319.5000, 730.0000, 11.6245, 328.5000, 750.0000, 7.0073, 0, 0, 0
L 328.5000, 750.0000, 7.0073, 331.5000, 769.0000, 9.9696, 0, 0, 0
L 295.5000, 726.0000, -6.5000, 264.5000, 696.0000, -6.5000, 0, 0, 0
L 264.5000, 696.0000, -6.5000, 295.5000, 696.0000, -6.5000, 0, 0, 0
L 295.5000, 696.0000, -6.5000, 295.5000, 726.0000, -6.5000, 0, 0, 0
L 135.5000, 316.0000, 28.0000, 106.5000, 316.0000, 28.0000, 0, 0, 0
L 106.5000, 316.0000, 28.0000, 106.5000, 291.0000, 28.0000, 0, 0, 0
L 106.5000, 291.0000, 28.0000, 135.5000, 291.0000, 28.0000, 0, 0, 0
L 135.5000, 291.0000, 28.0000, 135.5000, 316.0000, 28.0000, 0, 0, 0
L 3.5000, 543.0000, 44.0000, -25.5000, 543.0000, 44.0000, 0, 0, 0
L -25.5000, 543.0000, 44.0000, -25.5000, 514.0000, 44.0000, 0, 0, 0
L -25.5000, 514.0000, 44.0000, 3.5000, 514.0000, 44.0000, 0, 0, 0
L 3.5000, 514.0000, 44.0000, 3.5000, 543.0000, 44.0000, 0, 0, 0
L -125.5000, -67.0000, 28.0000, -154.5000, -67.0000, 28.0000, 0, 0, 0
L -154.5000, -67.0000, 28.0000, -154.5000, -96.0000, 28.0000, 0, 0, 0
L -154.5000, -96.0000, 28.0000, -125.5000, -96.0000, 28.0000, 0, 0, 0
L -125.5000, -96.0000, 28.0000, -125.5000, -67.0000, 28.0000, 0, 0, 0
L -165.5000, 133.0000, 28.0000, -190.5000, 133.0000, 28.0000, 0, 0, 0
L -190.5000, 133.0000, 28.0000, -190.5000, 104.0000, 28.0000, 0, 0, 0
L -190.5000, 104.0000, 28.0000, -165.5000, 104.0000, 28.0000, 0, 0, 0
L -165.5000, 104.0000, 28.0000, -165.5000, 133.0000, 28.0000, 0, 0, 0
L -201.5000, -81.0000, 28.0000, -216.5000, -67.0000, 28.0000, 0, 0, 0
L -216.5000, -67.0000, 28.0000, -230.5000, -67.0000, 28.0000, 0, 0, 0
L -230.5000, -67.0000, 28.0000, -230.5000, -96.0000, 28.0000, 0, 0, 0
L -230.5000, -96.0000, 28.0000, -201.5000, -96.0000, 28.0000, 0, 0, 0
L -201.5000, -96.0000, 28.0000, -201.5000, -81.0000, 28.0000, 0, 0, 0
